baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed
ENSG00000061337,118.304388882508,1.33595623429282,0.384166547881211,3.47754441832847,0.000506029200111175,0.0129375899974962,Up-regulated
ENSG00000100592,1038.47542985042,1.09518881812382,0.315953252592921,3.46630018566348,0.00052767378427455,0.0134256185584016,Up-regulated
ENSG00000173947,123.232908798032,1.51345271777267,0.438655392871657,3.4502088481458,0.000560153023592277,0.014059189551441,Up-regulated
ENSG00000123610,324.03997561352,1.74532974845024,0.511348089558738,3.41319305594033,0.000642064406843112,0.015793686862346,Up-regulated
ENSG00000271254,216.210479389673,1.14496275080482,0.335909894160469,3.40854131036062,0.000653111955763321,0.0160425849959047,Up-regulated
ENSG00000138735,10141.0589384528,1.13048013398656,0.333763219563188,3.38707223481985,0.00070642785336222,0.0170609736669354,Up-regulated
ENSG00000308504,15.6088106286426,4.6103717278256,1.36797982806679,3.37020446737208,0.000751124272504832,0.0179567060910883,Up-regulated
ENSG00000206052,343.386667742905,1.00563185464255,0.298781922951123,3.36577208122144,0.000763297486439842,0.0181084417097956,Up-regulated
ENSG00000229931,131.044651821134,1.42386342675426,0.423607305307874,3.36128156647206,0.000775816938290967,0.018326685212597,Up-regulated
ENSG00000129521,140.484516612312,1.81260486794773,0.541386064174548,3.34808187335115,0.00081372967908397,0.0190916903511168,Up-regulated
ENSG00000187955,8012.51914746927,1.00601559264483,0.301988717862662,3.33130191010099,0.000864407967770755,0.02000884287864,Up-regulated
ENSG00000105989,949.454369803608,3.05392256135279,0.918927155698714,3.32335652767897,0.000889411609515171,0.0205325664078984,Up-regulated
ENSG00000226200,220.05805690903,1.21646567522181,0.366953330414763,3.31504192603146,0.000916293806101267,0.0210406402177615,Up-regulated
ENSG00000230417,81.6217780262456,1.44783803554619,0.437521814488588,3.30917907999294,0.000935699671707169,0.0212253433210533,Up-regulated
ENSG00000171724,29.9036773279367,2.35429024348407,0.712862737016124,3.30258564690669,0.000957978280643004,0.0215957819192473,Up-regulated
ENSG00000291081,86.4504949643063,1.48129840086921,0.448986245797022,3.29920663435841,0.000969585119603066,0.0217721662487721,Up-regulated
ENSG00000103257,661.178441647027,1.25624820672506,0.381164692398016,3.29581472728138,0.000981367115999426,0.0220081134533482,Up-regulated
ENSG00000084710,28.7691856621181,2.92926606279953,0.891054281318825,3.28741595681915,0.00101111364263085,0.0225872061849283,Up-regulated
ENSG00000055163,393.9392666588,1.2352781928736,0.376958942450468,3.27695686125265,0.00104932400126539,0.0232271485215875,Up-regulated
ENSG00000137266,134.461540897864,1.27541902325483,0.390042430531402,3.2699494296484,0.00107566712547343,0.0236619362072296,Up-regulated
ENSG00000070808,38.311356434257,2.03119103482689,0.623454201985506,3.25796350134169,0.00112214838108605,0.0245592626674193,Up-regulated
ENSG00000111816,142.209992960707,1.31119551634829,0.404738373376778,3.23961255615284,0.0011969221574977,0.0259328128176541,Up-regulated
ENSG00000181634,37.7910455625956,2.90703163204339,0.898327784947007,3.23604777761035,0.00121197096549108,0.0261603932901251,Up-regulated
ENSG00000128602,518.72794591564,1.12283737652285,0.348319776535954,3.22358204202325,0.00126598028120141,0.027055628088844,Up-regulated
ENSG00000162643,94.7070440880143,1.67177216875962,0.518757127384232,3.22264905966559,0.00127011061551888,0.0271103462407663,Up-regulated
ENSG00000155897,20.0466738137451,4.33518362764788,1.34809607680314,3.21578239284568,0.00130089434186923,0.0276076538257813,Up-regulated
ENSG00000167992,383.255444907517,1.46282298296482,0.455720153780693,3.20991505604727,0.0013277420287917,0.0279603040892378,Up-regulated
ENSG00000168811,56.2066778052401,1.83856976308008,0.572915434261222,3.20914685332387,0.00133129476497548,0.0280009719873284,Up-regulated
ENSG00000102385,143.566209888192,1.13822539355583,0.355791818827054,3.19913312596181,0.00137841502198196,0.0286431655831342,Up-regulated
ENSG00000272168,171.052777248577,1.24176604762558,0.389291589588422,3.18980959475244,0.00142366558313663,0.0294387559328277,Up-regulated
ENSG00000255874,202.641060522307,1.03226652935395,0.324136960467713,3.18466159448291,0.00144923372233476,0.0298276137273858,Up-regulated
ENSG00000225783,48.3856166593357,1.71768093066782,0.539523797357216,3.18369817806303,0.00145406540103588,0.0298558874495691,Up-regulated
ENSG00000157168,121.118926931495,1.66116432132869,0.523735831837576,3.17175992236456,0.00151518209197004,0.0309635081232411,Up-regulated
ENSG00000204767,188.721901061973,1.09480582657793,0.347195599867009,3.15328255023187,0.00161445458690633,0.0325302238117835,Up-regulated
ENSG00000205683,294.236051504361,1.26757727679078,0.404087261143228,3.13688997075682,0.00170750193157276,0.0342055027313206,Up-regulated
ENSG00000123405,24.5378676246009,2.84133167176316,0.90634525944449,3.13493300941922,0.00171893360451683,0.0343946065849324,Up-regulated
ENSG00000183696,114.627554655614,1.56771574608651,0.501166061256502,3.12813629509548,0.00175918584013514,0.0350780843965978,Up-regulated
ENSG00000259807,216.046734325052,1.07868102318412,0.344895778425096,3.12755646969563,0.00176265955399396,0.0351068110477136,Up-regulated
ENSG00000157368,74.2797903484191,2.19573835727265,0.702259030078247,3.12667870860699,0.00176793019068232,0.0351712195077215,Up-regulated
ENSG00000134780,186.265710840118,1.02006701165037,0.326579764832747,3.12348504559916,0.00178722947124749,0.0354089360392595,Up-regulated
ENSG00000102287,213.146738360514,1.18024823783523,0.379294424944321,3.1116941357851,0.00186017120000966,0.0367102128934477,Up-regulated
ENSG00000087903,278.221074206574,1.02373102727738,0.329522908624013,3.10670669772904,0.00189183999008769,0.0371230601691298,Up-regulated
ENSG00000124225,209.44626560251,1.204590970944,0.387964933383777,3.10489651845005,0.00190345605657598,0.0372663029307868,Up-regulated
ENSG00000019186,30.7824331720129,4.17602215797453,1.34773465632423,3.09854921247191,0.00194470669122263,0.0379754685722884,Up-regulated
ENSG00000101255,495.46661472067,1.07919921779147,0.34860279355517,3.09578476633945,0.00196292788269576,0.0382571542645489,Up-regulated
ENSG00000124134,33.9391350410825,2.75261925787939,0.890920747125045,3.089634253958,0.00200403111492748,0.038795526112744,Up-regulated
ENSG00000145911,147.903158146077,1.18475219161741,0.383926943744524,3.08587925625188,0.00202951218242109,0.0391134111228208,Up-regulated
ENSG00000130592,14.1813397751767,4.00533309277965,1.30084346107034,3.07902773288651,0.00207677348335533,0.0397580094352327,Up-regulated
ENSG00000157601,269.272089111749,1.26066316708892,0.409624161701655,3.0776093916235,0.00208668235137375,0.0398593261543383,Up-regulated
ENSG00000166450,85.5120150665914,1.4321890720129,0.467538907151775,3.06325110082864,0.00218946256909684,0.0415012509804218,Up-regulated
ENSG00000143507,562.695088950757,1.09171712576295,0.357322806516078,3.05526852989673,0.00224859096862979,0.042343150323118,Up-regulated
ENSG00000130032,120.157434091167,2.29266689514806,0.751553225703412,3.05057155865741,0.00228406245099733,0.0428345106084487,Up-regulated
ENSG00000250927,117.280237808574,2.25494846322671,0.741170509733883,3.04241525210758,0.00234687891996454,0.0437172655770741,Up-regulated
ENSG00000274370,147.056300644575,1.13667721022421,0.375050999855687,3.03072704955216,0.00243965682764932,0.0451049187364544,Up-regulated
ENSG00000117461,287.143123911373,1.41035217887733,0.466421142810262,3.02377411619836,0.00249642756250737,0.0459087445680269,Up-regulated
ENSG00000166473,277.574648767228,1.09355685357007,0.364001035601915,3.00426852292261,0.00266220250190451,0.0485950452461809,Up-regulated
